=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-11-30_17-43-25
====================================================================================
17:43:25 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
17:43:25 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
17:43:25 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
17:43:25 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
17:43:25 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
17:43:25 | [PermissionManager] Perm (EspToolsMenu) has been registered!
17:43:25 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
17:43:25 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
17:43:25 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
17:43:25 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
17:43:25 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
17:43:25 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
17:43:25 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
17:43:25 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
17:43:25 | [PermissionManager] Adding Super Admin (76561198004438499)
17:43:25 | [PermissionManager] Adding Super Admin (76561198409147443)
17:43:25 | [PermissionManager] Adding Super Admin (76561198958650919)
17:43:25 | [PermissionManager] Loaded UserGroups.json
17:43:25 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
17:43:25 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
17:43:25 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
17:43:25 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
17:43:25 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
17:43:25 | Building Sets Loaded: 0
17:43:25 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
17:43:25 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
17:45:4 | Player "Prometheus" (steamId=76561198958650919) connected to server!
17:47:50 | "Prometheus" (steamid=76561198958650919) gave unlimited ammo to (steamid=76561198958650919)
17:47:51 | "Prometheus" (steamid=76561198958650919) gave godmode to (steamid=76561198958650919)
17:47:56 | "Prometheus" (steamid=76561198958650919) gave godmode to (steamid=76561198958650919)
17:47:59 | "Prometheus" (steamid=76561198958650919) gave godmode to (steamid=76561198958650919)
17:48:21 | Player "Foxy DJ" (steamId=76561198004438499) connected to server!
17:48:34 | "Foxy DJ" (steamid=76561198004438499) toggled godmode
17:49:41 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9469.370117, 5.875034, 2040.000000>)
17:49:41 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9469.37,0,2040)
17:50:1 | "Foxy DJ" (steamid=76561198004438499) toggled godmode
17:50:7 | "Prometheus" (steamid=76561198958650919) just updated a health stat on (steamid=76561198004438499)
17:50:20 | "Prometheus" (steamid=76561198958650919) just updated a health stat on (steamid=76561198004438499)
17:50:29 | "Prometheus" (steamid=76561198958650919) just updated a health stat on (steamid=76561198958650919)
17:50:34 | "Prometheus" (steamid=76561198958650919) just updated a health stat on (steamid=76561198958650919)
17:50:37 | "Prometheus" (steamid=76561198958650919) just updated a health stat on (steamid=76561198958650919)
17:50:47 | "Prometheus" (steamid=76561198958650919) just updated a health stat on (steamid=76561198958650919)
17:50:51 | "Prometheus" (steamid=76561198958650919) just updated a health stat on (steamid=76561198958650919)
17:50:55 | "Prometheus" (steamid=76561198958650919) gave godmode to (steamid=76561198958650919)
17:50:57 | "Prometheus" (steamid=76561198958650919) just updated a health stat on (steamid=76561198958650919)
17:50:59 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9433.900391, 6.402874, 2057.270020>)
17:50:59 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9433.9,0,2057.27)
17:50:59 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9433.900391, 6.402874, 2057.270020>)
17:50:59 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9433.9,0,2057.27)
17:51:53 | Player "Survivor" (steamId=76561198409147443) connected to server!
17:51:56 | "Prometheus" (steamid=76561198958650919) toggled godmode
17:52:0 | "Prometheus" (steamid=76561198958650919) toggled freecam
17:52:23 | "Prometheus" (steamid=76561198958650919) teleported to crosshair (pos=<10555.176758, 19.308228, 2289.042969>)
17:52:28 | "Prometheus" (steamid=76561198958650919) toggled freecam
17:53:39 | "Foxy DJ" (steamid=76561198004438499) toggled godmode
17:53:41 | Player "Prometheus" (steamId=76561198958650919) initiated disconnect process...
17:53:43 | Player "Prometheus" (steamId=76561198958650919) disconnected early from server (EXIT NOW).
17:53:46 | Player "Prometheus" (steamId=76561198958650919) disconnected from server.
17:54:51 | Player "Prometheus" (steamId=76561198958650919) connected to server!
17:55:15 | "Prometheus" (steamid=76561198958650919) toggled godmode
17:55:48 | "Prometheus" (steamid=76561198958650919) deleted object "SurvivorF_Baty" (pos=<10549.383789, 19.667168, 2285.053955>)
17:56:6 | Player "Prometheus" (steamId=76561198958650919) initiated disconnect process...
17:56:7 | Player "Prometheus" (steamId=76561198958650919) disconnected early from server (EXIT NOW).
17:56:11 | Player "Prometheus" (steamId=76561198958650919) disconnected from server.
17:58:52 | "76561198409147443" (steamid=76561198409147443) teleported to (pos=<10052.700195, 6.000000, 1891.670044>)
17:58:52 | "Survivor": (steamid=76561198409147443) teleported to (pos=10052.7,0,1891.67)
17:59:53 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9993.149414, 6.004953, 1931.212036>)
17:59:53 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10003.165039, 6.000001, 1921.786133>)
17:59:55 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10020.387695, 5.999996, 1906.448730>)
18:0:5 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10046.472656, 5.999999, 1872.767700>)
18:0:30 | "Survivor" (steamid=76561198409147443) toggled godmode
18:1:43 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10003.802734, 7.329401, 1872.139648>)
18:1:45 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10003.823242, 7.422569, 1873.880005>)
18:1:47 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9719.815430, 1068.200684, 1887.061035>)
18:1:54 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9778.477539, 6.009949, 1950.774658>)
18:1:55 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<8905.696289, 65.394241, 1825.715820>)
18:1:57 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9554.236328, 96.477089, 2472.079346>)
18:1:58 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9549.686523, 81.527557, 2470.214844>)
18:2:2 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9672.719727, 6.369605, 2029.709961>)
18:2:2 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9672.72,0,2029.71)
18:2:2 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9672.719727, 6.369605, 2029.709961>)
18:2:2 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9672.72,0,2029.71)
18:2:6 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9636.790039, 6.141625, 2038.900024>)
18:2:6 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9636.79,0,2038.9)
18:2:6 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9632.889648, 6.028168, 2025.079956>)
18:2:6 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9632.89,0,2025.08)
18:2:7 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9632.889648, 6.028168, 2025.079956>)
18:2:7 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9632.89,0,2025.08)
18:2:7 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9632.889648, 6.028168, 2025.079956>)
18:2:7 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9632.89,0,2025.08)
18:2:7 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9632.889648, 6.028168, 2025.079956>)
18:2:7 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9632.89,0,2025.08)
18:2:8 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9647.589844, 6.200000, 2036.099976>)
18:2:8 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9647.59,0,2036.1)
18:2:8 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9647.589844, 6.200000, 2036.099976>)
18:2:8 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9647.59,0,2036.1)
18:2:9 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9726.589844, 6.400000, 2036.099976>)
18:2:9 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9726.59,0,2036.1)
18:2:9 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9726.589844, 6.400000, 2036.099976>)
18:2:9 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9726.59,0,2036.1)
18:2:9 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9726.589844, 6.400000, 2036.099976>)
18:2:9 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9726.59,0,2036.1)
18:2:10 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9735.539063, 6.539512, 1972.941772>)
18:2:12 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9683.487305, 6.000130, 1955.584595>)
18:2:13 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9656.781250, 6.412148, 1981.251831>)
18:2:15 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9676.166992, 6.000006, 1998.332642>)
18:2:15 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9697.859375, 6.000000, 2017.069824>)
18:2:16 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9716.612305, 6.400001, 2033.843628>)
18:2:17 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9656.780273, 6.055200, 2019.569946>)
18:2:17 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9656.78,0,2019.57)
18:2:18 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9656.780273, 6.055200, 2019.569946>)
18:2:18 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9656.78,0,2019.57)
18:2:18 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9656.780273, 6.055200, 2019.569946>)
18:2:18 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9656.78,0,2019.57)
18:2:19 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9656.780273, 6.055200, 2019.569946>)
18:2:19 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9656.78,0,2019.57)
18:2:19 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9656.780273, 7.042484, 2045.290039>)
18:2:19 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9656.78,0,2045.29)
18:2:20 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9653.099609, 6.207995, 2034.709961>)
18:2:20 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9653.1,0,2034.71)
18:2:20 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9653.099609, 6.207995, 2034.709961>)
18:2:20 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9653.1,0,2034.71)
18:2:20 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9653.099609, 6.207995, 2034.709961>)
18:2:20 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9653.1,0,2034.71)
18:2:20 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9653.099609, 6.207995, 2034.709961>)
18:2:20 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9653.1,0,2034.71)
18:2:20 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9653.099609, 6.207995, 2034.709961>)
18:2:20 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9653.1,0,2034.71)
18:2:21 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9653.099609, 6.207995, 2034.709961>)
18:2:21 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9653.1,0,2034.71)
18:2:21 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9653.099609, 6.207995, 2034.709961>)
18:2:21 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9653.1,0,2034.71)
18:2:21 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9653.099609, 6.207995, 2034.709961>)
18:2:21 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9653.1,0,2034.71)
18:2:24 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9652.129883, 2.549169, 2035.118652>)
18:2:24 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9651.619141, 1.899816, 2033.949463>)
18:2:24 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9651.414063, -2.970093, 2035.636963>)
18:2:24 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9651.429688, -1.436310, 2035.218262>)
18:2:24 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9650.901367, 0.381928, 2033.716431>)
18:2:25 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9650.744141, -4.117216, 2035.421143>)
18:2:25 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9650.770508, -2.510401, 2034.993408>)
18:2:25 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9650.202148, 0.507547, 2033.447632>)
18:2:25 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9650.113281, -3.907117, 2035.159546>)
18:2:25 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9650.166992, -2.265860, 2034.734497>)
18:2:25 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9649.596680, 0.681329, 2033.190308>)
18:2:25 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9649.643555, -3.704001, 2034.877197>)
18:2:26 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9649.557617, -2.056313, 2034.478149>)
18:2:26 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9648.243164, 1.204955, 2033.192017>)
18:2:26 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9647.826172, -2.698832, 2034.988892>)
18:2:26 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9647.817383, -1.350018, 2034.716797>)
18:2:26 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<9646.748047, 1.786088, 2033.389038>)
18:2:30 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9641.709961, 5.850409, 2018.760010>)
18:2:30 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9641.71,0,2018.76)
18:2:30 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<9641.709961, 5.850409, 2018.760010>)
18:2:30 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=9641.71,0,2018.76)
18:2:36 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9680.681641, 6.000000, 2003.444702>)
18:2:36 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9674.905273, 6.000000, 2010.792236>)
18:2:40 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9660.121094, 5.999997, 2015.158936>)
18:2:42 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9658.366211, 6.000000, 2013.959473>)
18:2:42 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9652.190430, 6.027229, 2018.521118>)
18:2:42 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9519.399414, 12.103534, 2077.288574>)
18:2:42 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9646.805664, 6.220417, 2016.493408>)
18:2:42 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9641.268555, 5.700001, 2006.009521>)
18:2:47 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9622.913086, 5.699999, 1995.948242>)
18:2:47 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9607.550781, 5.765710, 1990.071777>)
18:2:48 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9594.011719, 5.766381, 1990.021240>)
18:3:8 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9569.342773, 5.820260, 2026.608276>)
18:3:8 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9560.050781, 5.853767, 2029.258667>)
18:3:13 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9535.194336, 5.884029, 2034.074463>)
18:3:14 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9523.071289, 5.842766, 2036.084473>)
18:3:17 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9507.520508, 5.818991, 2035.546753>)
18:3:19 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9489.706055, 5.672536, 2032.919434>)
18:3:20 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9488.503906, 5.704515, 2033.306641>)
18:3:20 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<9476.370117, 5.827978, 2038.094238>)
18:5:11 | "Survivor" (steamid=76561198409147443) Spawned Item: (MMG_bottle_dark_woodland)
18:5:40 | Player "Survivor" (steamId=76561198409147443) initiated disconnect process...
18:5:44 | "76561198004438499" (steamid=76561198004438499) teleported to (pos=<10511.299805, 6.000000, 2334.719971>)
18:5:44 | "Foxy DJ": (steamid=76561198004438499) teleported to (pos=10511.3,0,2334.72)
18:6:40 | Player "Survivor" (steamId=76561198409147443) connected to server!
18:7:8 | "Survivor" (steamid=76561198409147443) toggled godmode
18:9:45 | "76561198409147443" (steamid=76561198409147443) teleported to (pos=<10613.099609, 5.960000, 2430.790039>)
18:9:45 | "Survivor": (steamid=76561198409147443) teleported to (pos=10613.1,0,2430.79)
18:13:20 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10788.305664, 6.000000, 2617.641113>)
18:13:21 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10792.602539, 5.999999, 2633.039795>)
18:13:21 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10797.998047, 6.000006, 2647.123779>)
18:13:22 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10803.619141, 6.000005, 2661.325684>)
18:13:22 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10809.036133, 6.000005, 2674.907715>)
18:13:23 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10814.384766, 6.000006, 2688.307617>)
18:13:23 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10819.551758, 6.000001, 2701.221436>)
18:13:23 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10824.537109, 6.000004, 2713.669189>)
18:13:23 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10829.621094, 6.000008, 2726.354980>)
18:13:24 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10830.605469, 6.000004, 2725.987061>)
18:13:24 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10837.509766, 6.000000, 2736.913086>)
18:13:24 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10845.441406, 5.999996, 2745.792480>)
18:13:24 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10855.000000, 6.000011, 2759.211426>)
18:13:33 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10897.931641, 6.240458, 2775.249023>)
18:14:19 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<10994.470703, 6.017384, 2746.678223>)
18:14:52 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<11089.064453, 2.089846, 2722.250977>)
18:14:53 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<11091.790039, 2.192003, 2734.420654>)
18:15:2 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<11100.238281, 3.026935, 2818.327148>)
18:15:3 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<11097.281250, 1.509456, 2897.012451>)
18:15:4 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<11095.956055, 1.985728, 2941.943604>)
18:15:4 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<11107.577148, 2.012325, 2807.100586>)
18:15:5 | "Foxy DJ" (steamid=76561198004438499) teleported to crosshair (pos=<11101.839844, 1.918694, 2964.518799>)
18:15:5 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<11106.083984, 2.242627, 2820.687012>)
18:15:6 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<11105.120117, 1.938032, 2835.699219>)
18:15:6 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<11104.205078, 1.615890, 2850.958008>)
18:15:6 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<11103.557617, 1.606751, 2862.980713>)
18:15:7 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<11102.989258, 1.423384, 2872.842041>)
18:15:7 | "Survivor" (steamid=76561198409147443) teleported to crosshair (pos=<11102.717773, 1.368732, 2877.444336>)
